id,name,category,region,batch,projectCode,protectUnits,tags,popularity,experienceValue,intro,detailUrl,manualVector
national-1946,中药炮制技术（四大怀药种植与炮制、中药炮制技艺）,传统医药,河南省焦作市，四川省成都市,第二批扩展项目,Ⅸ—3,,传统医药；四大怀药种植与炮制；中药炮制技艺；手作技艺；材料工艺；传统知识；身体经验,78,78,中药炮制技术（四大怀药种植与炮制、中药炮制技艺）是传统医药类国家级非物质文化遗产代表性项目，申报地区或单位为河南省焦作市，四川省成都市。,,
national-1947,中药炮制技艺（人参炮制技艺、武义寿仙谷中药炮制技艺、樟树中药炮制技艺）,传统医药,吉林省通化市，浙江省武义县，江西省樟树市,第四批扩展项目,Ⅸ—3,,传统医药；人参炮制技艺；武义寿仙谷中药炮制技艺；樟树中药炮制技艺；手作技艺；材料工艺；传统知识；身体经验,73,78,中药炮制技艺（人参炮制技艺、武义寿仙谷中药炮制技艺、樟树中药炮制技艺）是传统医药类国家级非物质文化遗产代表性项目，申报地区或单位为吉林省通化市，浙江省武义县，江西省樟树市。,,
national-1948,中药炮制技艺（汉派彭银亭中药炮制技艺）,传统医药,湖北省武汉市江岸区,第五批扩展项目,Ⅸ—3,,传统医药；汉派彭银亭中药炮制技艺；手作技艺；材料工艺；传统知识；身体经验,72,78,中药炮制技艺（汉派彭银亭中药炮制技艺）是传统医药类国家级非物质文化遗产代表性项目，申报地区或单位为湖北省武汉市江岸区。,,
national-1949,中药炮制技艺（新会陈皮炮制技艺）,传统医药,广东省江门市新会区,第五批扩展项目,Ⅸ—3,,传统医药；新会陈皮炮制技艺；手作技艺；材料工艺；传统知识；身体经验；生活传统；民俗节庆,72,78,中药炮制技艺（新会陈皮炮制技艺）是传统医药类国家级非物质文化遗产代表性项目，申报地区或单位为广东省江门市新会区。,,
national-1950,中药炮制技艺（岷县当归加工技艺）,传统医药,甘肃省定西市岷县,第五批扩展项目,Ⅸ—3,,传统医药；岷县当归加工技艺；手作技艺；材料工艺；传统知识；身体经验,72,78,中药炮制技艺（岷县当归加工技艺）是传统医药类国家级非物质文化遗产代表性项目，申报地区或单位为甘肃省定西市岷县。,,
national-1951,中医传统制剂方法,传统医药,中国中医科学院，中国中药协会,第一批,Ⅸ—4,,传统医药；手作技艺；材料工艺；传统知识；身体经验,92,78,中医传统制剂方法是传统医药类国家级非物质文化遗产代表性项目，申报地区或单位为中国中医科学院，中国中药协会。,,
national-1952,中医传统制剂方法（龟龄集传统制作技艺、雷允上六神丸制作技艺、东阿阿胶制作技艺、廖氏化风丹制作技艺）,传统医药,山西省太谷县，江苏省苏州市，山东省东阿县、平阴县，贵州省遵义市红花岗区、汇川区,第二批扩展项目,Ⅸ—4,,传统医药；龟龄集传统制作技艺；雷允上六神丸制作技艺；东阿阿胶制作技艺；廖氏化风丹制作技艺；手作技艺；材料工艺；传统知识,92,78,中医传统制剂方法（龟龄集传统制作技艺、雷允上六神丸制作技艺、东阿阿胶制作技艺、廖氏化风丹制作技艺）是传统医药类国家级非物质文化遗产代表性项目，申报地区或单位为山西省太谷县，江苏省苏州市，山东省东阿县、平阴县，贵州省遵义市红花岗区、汇川区。,,
national-1953,中医传统制剂方法（达仁堂清宫寿桃丸传统制作技艺、定坤丹制作技艺、六神丸制作技艺、致和堂膏滋药制作技艺、季德胜蛇药制作技艺、朱养心传统膏药制作技艺、漳州片仔癀制作技艺、夏氏丹药制作技艺、马应龙眼药制作技艺、罗浮山百草油制作技艺、保滋堂保婴丹制作技艺、桐君阁传统丸剂制作技艺）,传统医药,天津中新药业集团股份有限公司达仁堂制药厂，山西省太谷县，上海市黄浦区，江苏省江阴市，江苏省南通市，浙江省杭州市，福建省漳州市，湖北省京山县，湖北省武汉市武昌区，广东省博罗县，广东省医药行业协会，重庆市南岸区,第三批扩展项目,Ⅸ—4,,传统医药；达仁堂清宫寿桃丸传统制作技艺；定坤丹制作技艺；六神丸制作技艺；致和堂膏滋药制作技艺；季德胜蛇药制作技艺；朱养心传统膏药制作技艺；漳州片仔癀制作技艺,92,78,中医传统制剂方法（达仁堂清宫寿桃丸传统制作技艺、定坤丹制作技艺、六神丸制作技艺、致和堂膏滋药制作技艺、季德胜蛇药制作技艺、朱养心传统膏药制作技艺、漳州片仔癀制作技艺、夏氏丹药制作技艺、马应龙眼药制作技艺、罗浮山百草油制作技艺、保滋堂保婴丹制作技艺、桐君阁传统丸剂制作技艺）是传统医药类国家级非物质文化遗产代表性项目，申报地区或单位为天津中新药业集团股份有限公司达仁堂制药厂，山西省太谷县，上海市黄浦区，江苏省江阴市，江苏省南通市，浙江省杭州市，福建省漳州市，湖北省京山县，湖北省武汉市武昌区，广东省博罗县，广东省医药行业协会，重庆市南岸区。,,
national-1954,中医传统制剂方法（安宫牛黄丸制作技艺、隆顺榕卫药制作技艺、益德成闻药制作技艺、京万红软膏组方与制作技艺、金牛眼药制作技艺、点舌丸制作技艺、鸿茅药酒配制技艺、平氏浸膏制作技艺、枇杷露传统制剂、老王麻子膏药制作技艺、方回春堂传统膏方制作技艺、二仙膏制作技艺、太安堂麒麟丸制作技艺、昆中药传统中药制剂、马明仁膏药制作技艺）,传统医药,北京市东城区、天津市南开区、山西省太谷县，天津市南开区、红桥区、西青区，河北省定州市，山西省新绛县，内蒙古自治区凉城县，吉林省长春市九台区，黑龙江省哈尔滨市南岗区、道外区，浙江省杭州市上城区，山东省济宁市任城区，广东省汕头市，云南省昆明市，陕西省西安市碑林区,第四批扩展项目,Ⅸ—4,,传统医药；安宫牛黄丸制作技艺；隆顺榕卫药制作技艺；益德成闻药制作技艺；京万红软膏组方与制作技艺；金牛眼药制作技艺；点舌丸制作技艺；鸿茅药酒配制技艺,92,78,中医传统制剂方法（安宫牛黄丸制作技艺、隆顺榕卫药制作技艺、益德成闻药制作技艺、京万红软膏组方与制作技艺、金牛眼药制作技艺、点舌丸制作技艺、鸿茅药酒配制技艺、平氏浸膏制作技艺、枇杷露传统制剂、老王麻子膏药制作技艺、方回春堂传统膏方制作技艺、二仙膏制作技艺、太安堂麒麟丸制作技艺、昆中药传统中药制剂、马明仁膏药制作技艺）是传统医药类国家级非物质文化遗产代表性项目，申报地区或单位为北京市东城区、天津市南开区、山西省太谷县，天津市南开区、红桥区、西青区，河北省定州市，山西省新绛县，内蒙古自治区凉城县，吉林省长春市九台区，黑龙江省哈尔滨市南岗区、道外区，浙江省杭州市上城区，山东省济宁市任城区，广东省汕头市，云南省昆明市，陕西省西安市碑林区。,,
national-1955,中医传统制剂方法（达仁堂牛黄清心丸制作技艺）,传统医药,天津市,第五批扩展项目,Ⅸ—4,,传统医药；达仁堂牛黄清心丸制作技艺；手作技艺；材料工艺；传统知识；身体经验,92,78,中医传统制剂方法（达仁堂牛黄清心丸制作技艺）是传统医药类国家级非物质文化遗产代表性项目，申报地区或单位为天津市。,,
national-1956,中医传统制剂方法（宏仁堂紫雪散传统制作技艺）,传统医药,天津市红桥区,第五批扩展项目,Ⅸ—4,,传统医药；宏仁堂紫雪散传统制作技艺；手作技艺；材料工艺；传统知识；身体经验,92,78,中医传统制剂方法（宏仁堂紫雪散传统制作技艺）是传统医药类国家级非物质文化遗产代表性项目，申报地区或单位为天津市红桥区。,,
national-1957,中医传统制剂方法（腰痛宁组方及其药物炮制工艺）,传统医药,河北省承德市,第五批扩展项目,Ⅸ—4,,传统医药；腰痛宁组方及其药物炮制工艺；手作技艺；材料工艺；传统知识；身体经验,92,78,中医传统制剂方法（腰痛宁组方及其药物炮制工艺）是传统医药类国家级非物质文化遗产代表性项目，申报地区或单位为河北省承德市。,,
national-1958,中医传统制剂方法（王氏保赤丸制作技艺）,传统医药,江苏省南通市,第五批扩展项目,Ⅸ—4,,传统医药；王氏保赤丸制作技艺；手作技艺；材料工艺；传统知识；身体经验,92,78,中医传统制剂方法（王氏保赤丸制作技艺）是传统医药类国家级非物质文化遗产代表性项目，申报地区或单位为江苏省南通市。,,
national-1959,中医传统制剂方法（叶开泰传统中药制剂方法）,传统医药,湖北省武汉市,第五批扩展项目,Ⅸ—4,,传统医药；叶开泰传统中药制剂方法；手作技艺；材料工艺；传统知识；身体经验,92,78,中医传统制剂方法（叶开泰传统中药制剂方法）是传统医药类国家级非物质文化遗产代表性项目，申报地区或单位为湖北省武汉市。,,
national-1960,中医传统制剂方法（马氏济慈堂生育药剂制作技艺）,传统医药,宁夏回族自治区吴忠市,第五批扩展项目,Ⅸ—4,,传统医药；马氏济慈堂生育药剂制作技艺；手作技艺；材料工艺；传统知识；身体经验,92,78,中医传统制剂方法（马氏济慈堂生育药剂制作技艺）是传统医药类国家级非物质文化遗产代表性项目，申报地区或单位为宁夏回族自治区吴忠市。,,
national-1961,针灸,传统医药,中国中医科学院，中国针灸学会,第一批,Ⅸ—5,,传统医药；传统知识；身体经验,92,78,针灸是传统医药类国家级非物质文化遗产代表性项目，申报地区或单位为中国中医科学院，中国针灸学会。,,
national-1962,针灸（刘氏刺熨疗法）,传统医药,重庆市渝中区,第二批扩展项目,Ⅸ—5,,传统医药；刘氏刺熨疗法；传统知识；身体经验,92,78,针灸（刘氏刺熨疗法）是传统医药类国家级非物质文化遗产代表性项目，申报地区或单位为重庆市渝中区。,,
national-1963,针灸（陆氏针灸疗法）,传统医药,上海市,第三批扩展项目,Ⅸ—5,,传统医药；陆氏针灸疗法；传统知识；身体经验,92,78,针灸（陆氏针灸疗法）是传统医药类国家级非物质文化遗产代表性项目，申报地区或单位为上海市。,,
national-1964,针灸（杨继洲针灸）,传统医药,浙江省衢州市,第四批扩展项目,Ⅸ—5,,传统医药；杨继洲针灸；传统知识；身体经验,92,78,针灸（杨继洲针灸）是传统医药类国家级非物质文化遗产代表性项目，申报地区或单位为浙江省衢州市。,,
national-1965,针灸（蕲春艾灸疗法）,传统医药,湖北省黄冈市蕲春县,第五批扩展项目,Ⅸ—5,,传统医药；蕲春艾灸疗法；传统知识；身体经验,92,78,针灸（蕲春艾灸疗法）是传统医药类国家级非物质文化遗产代表性项目，申报地区或单位为湖北省黄冈市蕲春县。,,
national-1966,针灸（岭南陈氏针法）,传统医药,广东省,第五批扩展项目,Ⅸ—5,,传统医药；岭南陈氏针法；传统知识；身体经验,92,78,针灸（岭南陈氏针法）是传统医药类国家级非物质文化遗产代表性项目，申报地区或单位为广东省。,,
national-1967,针灸（赵氏雷火灸）,传统医药,重庆市渝中区,第五批扩展项目,Ⅸ—5,,传统医药；赵氏雷火灸；传统知识；身体经验,92,78,针灸（赵氏雷火灸）是传统医药类国家级非物质文化遗产代表性项目，申报地区或单位为重庆市渝中区。,,
national-1968,针灸（程氏针灸）,传统医药,中国中医科学院,第五批扩展项目,Ⅸ—5,,传统医药；程氏针灸；传统知识；身体经验,92,78,针灸（程氏针灸）是传统医药类国家级非物质文化遗产代表性项目，申报地区或单位为中国中医科学院。,,
national-1969,中医正骨疗法,传统医药,中国中医科学院,第一批,Ⅸ—6,,传统医药；传统知识；身体经验,92,78,中医正骨疗法是传统医药类国家级非物质文化遗产代表性项目，申报地区或单位为中国中医科学院。,,
national-1970,中医正骨疗法（宫廷正骨、罗氏正骨法、石氏伤科疗法、平乐郭氏正骨法）,传统医药,北京市护国寺中医医院，北京市朝阳区，上海市黄浦区，河南省洛阳市，广东省深圳市,第二批扩展项目,Ⅸ—6,,传统医药；宫廷正骨；罗氏正骨法；石氏伤科疗法；平乐郭氏正骨法；声音艺术；现场聆听；传统知识,92,78,中医正骨疗法（宫廷正骨、罗氏正骨法、石氏伤科疗法、平乐郭氏正骨法）是传统医药类国家级非物质文化遗产代表性项目，申报地区或单位为北京市护国寺中医医院，北京市朝阳区，上海市黄浦区，河南省洛阳市，广东省深圳市。,,
